2025-07-14 11:05:21 | INFO | __main__ | 初始化autoGenVideo系统...
2025-07-14 14:55:06 | INFO | src.tasks.task_manager | 创建视频生成任务 - 图片: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (2).png, 提示词: 清晨卧室，暖黄色柔光，女孩半睡半醒，睫毛在阳光下泛着细闪，纱帘飘动，镜头从床头柜的绿植缓缓移向女孩的脸，营造慵懒朦胧感，背景音是轻微的鸟鸣。
2025-07-14 14:55:06 | INFO | src.utils.file_manager | 图片处理完成: data/cache/processed_1752476106_制作女孩独居生活视频 (2).png
2025-07-14 14:55:06 | INFO | src.utils.file_manager | 开始上传图片: processed_1752476106_制作女孩独居生活视频 (2).png, 尺寸: 864x1536
2025-07-14 14:55:06 | INFO | src.utils.file_manager | 正在上传图片元数据...
2025-07-14 14:55:06 | DEBUG | src.api.request_handler | 发起请求: POST https://service.vidu.cn/tools/v1/files/uploads
2025-07-14 14:55:07 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:07 | INFO | src.utils.file_manager | 元数据上传成功，获得上传ID: 2861290419644633
2025-07-14 14:55:07 | INFO | src.utils.file_manager | 正在上传图片二进制数据: processed_1752476106_制作女孩独居生活视频 (2).png
2025-07-14 14:55:08 | INFO | src.utils.file_manager | 图片二进制数据上传成功
2025-07-14 14:55:08 | INFO | src.utils.file_manager | 正在完成上传确认，上传ID: 2861290419644633
2025-07-14 14:55:08 | DEBUG | src.api.request_handler | 发起请求: PUT https://service.vidu.cn/tools/v1/files/uploads/2861290419644633/finish
2025-07-14 14:55:09 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:09 | INFO | src.utils.file_manager | 图片上传完成，文件URI: ssupload:?id=2861290419644633
2025-07-14 14:55:09 | INFO | src.utils.file_manager | 图片上传成功: ssupload:?id=2861290419644633
2025-07-14 14:55:09 | INFO | src.utils.file_manager | ============================================================
2025-07-14 14:55:09 | INFO | src.utils.file_manager | 📷 测试URL | 图片上传成功
2025-07-14 14:55:09 | INFO | src.utils.file_manager | 🔗 图片URL: https://put.vidu.cn/tmp/vidu/2857485261099210/25/0714/065507-LauhjdhnApk7syHJ?Expires=1752479707&Signature=jbzvRK2nstNciH0O6RtE0gpzUOJNsoAAm0gs6Ld1-Y9L3pESdolgzYKDGcRJ3PvG9dJNbXCChaTtmD-d5EWfPuRfLtscd1spxZtC15YYNPrhIbxCrRTuiqza-a-9I0n4cDg6lwnqyCFrKGPZ-9jgrjC0DGN5iQn~ynXR-Zrl5PQmSPQtMetnbBg2ljUPpTAFbVcjWEnWueSlIyduyKymCdhzse-bDGZZae9g9pHIEvPLL5hrSqe~zL808tdQKkhte~x99AB~gyi5FeOXET-S1hwLVAwkggTSy5tLiauqf4YETw8EGUymKogzh5KkivgfezjrND2OOhO52PMsYPCKKg__&Key-Pair-Id=K3DNVHKWMZJUTO
2025-07-14 14:55:09 | INFO | src.utils.file_manager | 🆔 上传ID: 2861290419644633
2025-07-14 14:55:09 | INFO | src.utils.file_manager | 🔗 ssupload格式: ssupload:?id=2861290419644633
2025-07-14 14:55:09 | INFO | src.utils.file_manager | ============================================================
2025-07-14 14:55:09 | INFO | src.tasks.task_manager | ============================================================
2025-07-14 14:55:09 | INFO | src.tasks.task_manager | ✅ 任务管理器 | 图片上传成功
2025-07-14 14:55:09 | INFO | src.tasks.task_manager | 🔗 图片URL: https://put.vidu.cn/tmp/vidu/2857485261099210/25/0714/065507-LauhjdhnApk7syHJ?Expires=1752479707&Signature=jbzvRK2nstNciH0O6RtE0gpzUOJNsoAAm0gs6Ld1-Y9L3pESdolgzYKDGcRJ3PvG9dJNbXCChaTtmD-d5EWfPuRfLtscd1spxZtC15YYNPrhIbxCrRTuiqza-a-9I0n4cDg6lwnqyCFrKGPZ-9jgrjC0DGN5iQn~ynXR-Zrl5PQmSPQtMetnbBg2ljUPpTAFbVcjWEnWueSlIyduyKymCdhzse-bDGZZae9g9pHIEvPLL5hrSqe~zL808tdQKkhte~x99AB~gyi5FeOXET-S1hwLVAwkggTSy5tLiauqf4YETw8EGUymKogzh5KkivgfezjrND2OOhO52PMsYPCKKg__&Key-Pair-Id=K3DNVHKWMZJUTO
2025-07-14 14:55:09 | INFO | src.tasks.task_manager | 📁 本地路径: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (2).png
2025-07-14 14:55:09 | INFO | src.tasks.task_manager | ============================================================
2025-07-14 14:55:09 | INFO | src.tasks.task_manager | 提交任务到vidu平台: [@图1]清晨卧室，暖黄色柔光，女孩半睡半醒，睫毛在阳光下泛着细闪，纱帘飘动，镜头从床头柜的绿植缓缓移向女孩的脸，营造慵懒朦胧感，背景音是轻微的鸟鸣。
2025-07-14 14:55:09 | DEBUG | src.api.request_handler | 发起请求: POST https://service.vidu.cn/vidu/v1/tasks
2025-07-14 14:55:12 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:12 | INFO | src.tasks.task_manager | 任务创建成功 - Task ID: 2861290478188994
2025-07-14 14:55:12 | INFO | src.tasks.task_manager | 任务ID记录已保存到文件: 2861290478188994
2025-07-14 14:55:12 | INFO | src.tasks.task_manager | 任务创建成功 - Task ID: 2861290478188994
2025-07-14 14:55:12 | INFO | src.tasks.task_manager | ✅ 第 1 个任务创建成功: 2861290478188994
2025-07-14 14:55:12 | DEBUG | src.tasks.task_manager | 等待 5.0 秒后创建下一个任务...
2025-07-14 14:55:17 | INFO | src.tasks.task_manager | 创建第 2/8 个任务
2025-07-14 14:55:17 | INFO | src.tasks.task_manager | 图片: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (3).png
2025-07-14 14:55:17 | INFO | src.tasks.task_manager | 提示词: 逆光拍摄，女孩的轮廓被阳光勾勒出金边，伸懒腰的动作舒展自然，头发随动作轻晃，镜头从脚部向上摇至面部，...
2025-07-14 14:55:17 | INFO | src.tasks.task_manager | 创建视频生成任务 - 图片: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (3).png, 提示词: 逆光拍摄，女孩的轮廓被阳光勾勒出金边，伸懒腰的动作舒展自然，头发随动作轻晃，镜头从脚部向上摇至面部，捕捉她眼底的惺忪与放松。
2025-07-14 14:55:17 | INFO | src.utils.file_manager | 图片处理完成: data/cache/processed_1752476117_制作女孩独居生活视频 (3).png
2025-07-14 14:55:17 | INFO | src.utils.file_manager | 开始上传图片: processed_1752476117_制作女孩独居生活视频 (3).png, 尺寸: 864x1536
2025-07-14 14:55:17 | INFO | src.utils.file_manager | 正在上传图片元数据...
2025-07-14 14:55:17 | DEBUG | src.api.request_handler | 发起请求: POST https://service.vidu.cn/tools/v1/files/uploads
2025-07-14 14:55:20 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:20 | INFO | src.utils.file_manager | 元数据上传成功，获得上传ID: 2861290626598465
2025-07-14 14:55:20 | INFO | src.utils.file_manager | 正在上传图片二进制数据: processed_1752476117_制作女孩独居生活视频 (3).png
2025-07-14 14:55:20 | INFO | src.utils.file_manager | 图片二进制数据上传成功
2025-07-14 14:55:20 | INFO | src.utils.file_manager | 正在完成上传确认，上传ID: 2861290626598465
2025-07-14 14:55:20 | DEBUG | src.api.request_handler | 发起请求: PUT https://service.vidu.cn/tools/v1/files/uploads/2861290626598465/finish
2025-07-14 14:55:23 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:23 | INFO | src.utils.file_manager | 图片上传完成，文件URI: ssupload:?id=2861290626598465
2025-07-14 14:55:23 | INFO | src.utils.file_manager | 图片上传成功: ssupload:?id=2861290626598465
2025-07-14 14:55:23 | INFO | src.utils.file_manager | ============================================================
2025-07-14 14:55:23 | INFO | src.utils.file_manager | 📷 测试URL | 图片上传成功
2025-07-14 14:55:23 | INFO | src.utils.file_manager | 🔗 图片URL: https://put.vidu.cn/tmp/vidu/2857485261099210/25/0714/065520-slEPzaraqhOYpf1f?Expires=1752479720&Signature=rrYZVUeKBUk9ZMpwJz1GvKlZiz4VP5CPGWY0NWka0GJdBQKnlSOxgSsdoEvAxeUlIQFH9To8RsdmhbAtxUuK1RCioDFpIFf0SyOXJiB9M~3Y1maLUZWMCDrUdjDsg15pKasZsZS7TcoV36k5jqo5mbhTXUH5L3Zq1FRKa-tJuXdWDOg~250qyvJcfmTJ~tn81sebEmFSk3AYwd6-C1nSR5BuqUyQCDd5MIzJ~JR17U7LaSg9EOx02ogoHtCRSGAEDu9B6CafGva-bhRa-PjdImIrWHzPNOx2nPQj7uBUFSp6KnpFUc1PPcAo58lo1Wgs~KTZYTSvFGQg-oge4I-CZg__&Key-Pair-Id=K3DNVHKWMZJUTO
2025-07-14 14:55:23 | INFO | src.utils.file_manager | 🆔 上传ID: 2861290626598465
2025-07-14 14:55:23 | INFO | src.utils.file_manager | 🔗 ssupload格式: ssupload:?id=2861290626598465
2025-07-14 14:55:23 | INFO | src.utils.file_manager | ============================================================
2025-07-14 14:55:23 | INFO | src.tasks.task_manager | ============================================================
2025-07-14 14:55:23 | INFO | src.tasks.task_manager | ✅ 任务管理器 | 图片上传成功
2025-07-14 14:55:23 | INFO | src.tasks.task_manager | 🔗 图片URL: https://put.vidu.cn/tmp/vidu/2857485261099210/25/0714/065520-slEPzaraqhOYpf1f?Expires=1752479720&Signature=rrYZVUeKBUk9ZMpwJz1GvKlZiz4VP5CPGWY0NWka0GJdBQKnlSOxgSsdoEvAxeUlIQFH9To8RsdmhbAtxUuK1RCioDFpIFf0SyOXJiB9M~3Y1maLUZWMCDrUdjDsg15pKasZsZS7TcoV36k5jqo5mbhTXUH5L3Zq1FRKa-tJuXdWDOg~250qyvJcfmTJ~tn81sebEmFSk3AYwd6-C1nSR5BuqUyQCDd5MIzJ~JR17U7LaSg9EOx02ogoHtCRSGAEDu9B6CafGva-bhRa-PjdImIrWHzPNOx2nPQj7uBUFSp6KnpFUc1PPcAo58lo1Wgs~KTZYTSvFGQg-oge4I-CZg__&Key-Pair-Id=K3DNVHKWMZJUTO
2025-07-14 14:55:23 | INFO | src.tasks.task_manager | 📁 本地路径: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (3).png
2025-07-14 14:55:23 | INFO | src.tasks.task_manager | ============================================================
2025-07-14 14:55:23 | INFO | src.tasks.task_manager | 提交任务到vidu平台: [@图1]逆光拍摄，女孩的轮廓被阳光勾勒出金边，伸懒腰的动作舒展自然，头发随动作轻晃，镜头从脚部向上摇至面部，捕捉她眼底的惺忪与放松。
2025-07-14 14:55:23 | DEBUG | src.api.request_handler | 发起请求: POST https://service.vidu.cn/vidu/v1/tasks
2025-07-14 14:55:25 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:25 | INFO | src.tasks.task_manager | 任务创建成功 - Task ID: 2861290690282678
2025-07-14 14:55:25 | INFO | src.tasks.task_manager | 任务ID记录已保存到文件: 2861290690282678
2025-07-14 14:55:25 | INFO | src.tasks.task_manager | 任务创建成功 - Task ID: 2861290690282678
2025-07-14 14:55:25 | INFO | src.tasks.task_manager | ✅ 第 2 个任务创建成功: 2861290690282678
2025-07-14 14:55:25 | DEBUG | src.tasks.task_manager | 等待 5.0 秒后创建下一个任务...
2025-07-14 14:55:30 | INFO | src.tasks.task_manager | 创建第 3/8 个任务
2025-07-14 14:55:30 | INFO | src.tasks.task_manager | 图片: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (4).png
2025-07-14 14:55:30 | INFO | src.tasks.task_manager | 提示词: 冷色调自然光（窗景在镜子里可见），女孩动作轻柔，水珠清晰可见，镜头聚焦镜子里的倒影，偶尔切换到她低垂...
2025-07-14 14:55:30 | INFO | src.tasks.task_manager | 创建视频生成任务 - 图片: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (4).png, 提示词: 冷色调自然光（窗景在镜子里可见），女孩动作轻柔，水珠清晰可见，镜头聚焦镜子里的倒影，偶尔切换到她低垂的眼睫，背景音是水流声。
2025-07-14 14:55:30 | INFO | src.utils.file_manager | 图片处理完成: data/cache/processed_1752476130_制作女孩独居生活视频 (4).png
2025-07-14 14:55:30 | INFO | src.utils.file_manager | 开始上传图片: processed_1752476130_制作女孩独居生活视频 (4).png, 尺寸: 864x1536
2025-07-14 14:55:30 | INFO | src.utils.file_manager | 正在上传图片元数据...
2025-07-14 14:55:30 | DEBUG | src.api.request_handler | 发起请求: POST https://service.vidu.cn/tools/v1/files/uploads
2025-07-14 14:55:32 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:32 | INFO | src.utils.file_manager | 元数据上传成功，获得上传ID: 2861290828683606
2025-07-14 14:55:32 | INFO | src.utils.file_manager | 正在上传图片二进制数据: processed_1752476130_制作女孩独居生活视频 (4).png
2025-07-14 14:55:33 | INFO | src.utils.file_manager | 图片二进制数据上传成功
2025-07-14 14:55:33 | INFO | src.utils.file_manager | 正在完成上传确认，上传ID: 2861290828683606
2025-07-14 14:55:33 | DEBUG | src.api.request_handler | 发起请求: PUT https://service.vidu.cn/tools/v1/files/uploads/2861290828683606/finish
2025-07-14 14:55:35 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:35 | INFO | src.utils.file_manager | 图片上传完成，文件URI: ssupload:?id=2861290828683606
2025-07-14 14:55:35 | INFO | src.utils.file_manager | 图片上传成功: ssupload:?id=2861290828683606
2025-07-14 14:55:35 | INFO | src.utils.file_manager | ============================================================
2025-07-14 14:55:35 | INFO | src.utils.file_manager | 📷 测试URL | 图片上传成功
2025-07-14 14:55:35 | INFO | src.utils.file_manager | 🔗 图片URL: https://put.vidu.cn/tmp/vidu/2857485261099210/25/0714/065532-ufEWxHPwKyxfs0gE?Expires=1752479732&Signature=mINMFrZ5zGz12E6S0O4ZoFdpuN4KKa54VoV9DcFxWu4SebvLF3ZbSHKfxVmQEaz7n7~3eVKocFuKgifCl7QndOCc5lbuTralajtE~LG9jhQUqPLvuRbNsu9Js1d2n6vsx9R34r8IMj0arR5iHgf6zheX3ymtwLVyeoYSEAeWoLp~usP68ONT7H0ORheNU2sBabEaARBnIqpXNq4Iz6qSM9FQwCnpp17wB3ljIFzm8b7oCpcJYXs2Rrm6VpRE55E0KtmZaN4VyDh0nDFH7HUlk0B6HIpnuTgZ7~w9yGKcfzOppypy7Sh-ppTvOtqjhJdNVGO1~aPEnhO8ApyhcYRSUg__&Key-Pair-Id=K3DNVHKWMZJUTO
2025-07-14 14:55:35 | INFO | src.utils.file_manager | 🆔 上传ID: 2861290828683606
2025-07-14 14:55:35 | INFO | src.utils.file_manager | 🔗 ssupload格式: ssupload:?id=2861290828683606
2025-07-14 14:55:35 | INFO | src.utils.file_manager | ============================================================
2025-07-14 14:55:35 | INFO | src.tasks.task_manager | ============================================================
2025-07-14 14:55:35 | INFO | src.tasks.task_manager | ✅ 任务管理器 | 图片上传成功
2025-07-14 14:55:35 | INFO | src.tasks.task_manager | 🔗 图片URL: https://put.vidu.cn/tmp/vidu/2857485261099210/25/0714/065532-ufEWxHPwKyxfs0gE?Expires=1752479732&Signature=mINMFrZ5zGz12E6S0O4ZoFdpuN4KKa54VoV9DcFxWu4SebvLF3ZbSHKfxVmQEaz7n7~3eVKocFuKgifCl7QndOCc5lbuTralajtE~LG9jhQUqPLvuRbNsu9Js1d2n6vsx9R34r8IMj0arR5iHgf6zheX3ymtwLVyeoYSEAeWoLp~usP68ONT7H0ORheNU2sBabEaARBnIqpXNq4Iz6qSM9FQwCnpp17wB3ljIFzm8b7oCpcJYXs2Rrm6VpRE55E0KtmZaN4VyDh0nDFH7HUlk0B6HIpnuTgZ7~w9yGKcfzOppypy7Sh-ppTvOtqjhJdNVGO1~aPEnhO8ApyhcYRSUg__&Key-Pair-Id=K3DNVHKWMZJUTO
2025-07-14 14:55:35 | INFO | src.tasks.task_manager | 📁 本地路径: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (4).png
2025-07-14 14:55:35 | INFO | src.tasks.task_manager | ============================================================
2025-07-14 14:55:35 | INFO | src.tasks.task_manager | 提交任务到vidu平台: [@图1]冷色调自然光（窗景在镜子里可见），女孩动作轻柔，水珠清晰可见，镜头聚焦镜子里的倒影，偶尔切换到她低垂的眼睫，背景音是水流声。
2025-07-14 14:55:35 | DEBUG | src.api.request_handler | 发起请求: POST https://service.vidu.cn/vidu/v1/tasks
2025-07-14 14:55:38 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:38 | INFO | src.tasks.task_manager | 任务创建成功 - Task ID: 2861290894103015
2025-07-14 14:55:38 | INFO | src.tasks.task_manager | 任务ID记录已保存到文件: 2861290894103015
2025-07-14 14:55:38 | INFO | src.tasks.task_manager | 任务创建成功 - Task ID: 2861290894103015
2025-07-14 14:55:38 | INFO | src.tasks.task_manager | ✅ 第 3 个任务创建成功: 2861290894103015
2025-07-14 14:55:38 | DEBUG | src.tasks.task_manager | 等待 5.0 秒后创建下一个任务...
2025-07-14 14:55:43 | INFO | src.tasks.task_manager | 创建第 4/8 个任务
2025-07-14 14:55:43 | INFO | src.tasks.task_manager | 图片: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (5).png
2025-07-14 14:55:43 | INFO | src.tasks.task_manager | 提示词: 俯拍餐桌全景，阳光斜照在咖啡杯上，女孩指尖轻触手机边缘，表情平静带点犹豫，镜头缓慢旋转，捕捉食物的细...
2025-07-14 14:55:43 | INFO | src.tasks.task_manager | 创建视频生成任务 - 图片: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (5).png, 提示词: 俯拍餐桌全景，阳光斜照在咖啡杯上，女孩指尖轻触手机边缘，表情平静带点犹豫，镜头缓慢旋转，捕捉食物的细节与她的微表情。
2025-07-14 14:55:43 | INFO | src.utils.file_manager | 图片处理完成: data/cache/processed_1752476143_制作女孩独居生活视频 (5).png
2025-07-14 14:55:43 | INFO | src.utils.file_manager | 开始上传图片: processed_1752476143_制作女孩独居生活视频 (5).png, 尺寸: 864x1536
2025-07-14 14:55:43 | INFO | src.utils.file_manager | 正在上传图片元数据...
2025-07-14 14:55:43 | DEBUG | src.api.request_handler | 发起请求: POST https://service.vidu.cn/tools/v1/files/uploads
2025-07-14 14:55:44 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:44 | INFO | src.utils.file_manager | 元数据上传成功，获得上传ID: 2861291023436030
2025-07-14 14:55:44 | INFO | src.utils.file_manager | 正在上传图片二进制数据: processed_1752476143_制作女孩独居生活视频 (5).png
2025-07-14 14:55:44 | INFO | src.utils.file_manager | 图片二进制数据上传成功
2025-07-14 14:55:44 | INFO | src.utils.file_manager | 正在完成上传确认，上传ID: 2861291023436030
2025-07-14 14:55:44 | DEBUG | src.api.request_handler | 发起请求: PUT https://service.vidu.cn/tools/v1/files/uploads/2861291023436030/finish
2025-07-14 14:55:47 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:47 | INFO | src.utils.file_manager | 图片上传完成，文件URI: ssupload:?id=2861291023436030
2025-07-14 14:55:47 | INFO | src.utils.file_manager | 图片上传成功: ssupload:?id=2861291023436030
2025-07-14 14:55:47 | INFO | src.utils.file_manager | ============================================================
2025-07-14 14:55:47 | INFO | src.utils.file_manager | 📷 测试URL | 图片上传成功
2025-07-14 14:55:47 | INFO | src.utils.file_manager | 🔗 图片URL: https://put.vidu.cn/tmp/vidu/2857485261099210/25/0714/065544-6Q8VodYN9NHrebeP?Expires=1752479744&Signature=ZlvmIFXFAWhMB03whCJzZ4um4F293ApUpXAOa8lm-KgPh7XvuhpXs0sDqLLZr9p5nT7BZRdcn11rcVxqZr1-x7jlhwaF-Nb5a3COM71jRy0OBLagynQyaBuBm0VUdKAvPjqbzMZgFLOxaAF3umhnVeWoPmJ4pVsiP0hehFQJWa9HUfSTPDYO6a7C~Q4pKWs4wxnB1WOTtWAgO~uOnZqv0eRQdjgxFUwmsBipImDWMGv0KBSL8Uj5doMD19dwbKY8nMfdsiHv-WYzl8YFJ-qg~-3EQkr0j-In~coTrm45SE3t8axtBhnPL~pqW8VhjcPvqIvQNArkLiVZ8TXRhhumOg__&Key-Pair-Id=K3DNVHKWMZJUTO
2025-07-14 14:55:47 | INFO | src.utils.file_manager | 🆔 上传ID: 2861291023436030
2025-07-14 14:55:47 | INFO | src.utils.file_manager | 🔗 ssupload格式: ssupload:?id=2861291023436030
2025-07-14 14:55:47 | INFO | src.utils.file_manager | ============================================================
2025-07-14 14:55:47 | INFO | src.tasks.task_manager | ============================================================
2025-07-14 14:55:47 | INFO | src.tasks.task_manager | ✅ 任务管理器 | 图片上传成功
2025-07-14 14:55:47 | INFO | src.tasks.task_manager | 🔗 图片URL: https://put.vidu.cn/tmp/vidu/2857485261099210/25/0714/065544-6Q8VodYN9NHrebeP?Expires=1752479744&Signature=ZlvmIFXFAWhMB03whCJzZ4um4F293ApUpXAOa8lm-KgPh7XvuhpXs0sDqLLZr9p5nT7BZRdcn11rcVxqZr1-x7jlhwaF-Nb5a3COM71jRy0OBLagynQyaBuBm0VUdKAvPjqbzMZgFLOxaAF3umhnVeWoPmJ4pVsiP0hehFQJWa9HUfSTPDYO6a7C~Q4pKWs4wxnB1WOTtWAgO~uOnZqv0eRQdjgxFUwmsBipImDWMGv0KBSL8Uj5doMD19dwbKY8nMfdsiHv-WYzl8YFJ-qg~-3EQkr0j-In~coTrm45SE3t8axtBhnPL~pqW8VhjcPvqIvQNArkLiVZ8TXRhhumOg__&Key-Pair-Id=K3DNVHKWMZJUTO
2025-07-14 14:55:47 | INFO | src.tasks.task_manager | 📁 本地路径: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (5).png
2025-07-14 14:55:47 | INFO | src.tasks.task_manager | ============================================================
2025-07-14 14:55:47 | INFO | src.tasks.task_manager | 提交任务到vidu平台: [@图1]俯拍餐桌全景，阳光斜照在咖啡杯上，女孩指尖轻触手机边缘，表情平静带点犹豫，镜头缓慢旋转，捕捉食物的细节与她的微表情。
2025-07-14 14:55:47 | DEBUG | src.api.request_handler | 发起请求: POST https://service.vidu.cn/vidu/v1/tasks
2025-07-14 14:55:50 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:50 | INFO | src.tasks.task_manager | 任务创建成功 - Task ID: 2861291108040871
2025-07-14 14:55:50 | INFO | src.tasks.task_manager | 任务ID记录已保存到文件: 2861291108040871
2025-07-14 14:55:50 | INFO | src.tasks.task_manager | 任务创建成功 - Task ID: 2861291108040871
2025-07-14 14:55:50 | INFO | src.tasks.task_manager | ✅ 第 4 个任务创建成功: 2861291108040871
2025-07-14 14:55:50 | DEBUG | src.tasks.task_manager | 等待 5.0 秒后创建下一个任务...
2025-07-14 14:55:55 | INFO | src.tasks.task_manager | 创建第 5/8 个任务
2025-07-14 14:55:55 | INFO | src.tasks.task_manager | 图片: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (6).png
2025-07-14 14:55:55 | INFO | src.tasks.task_manager | 提示词: 中景拍摄，微风动态感（床单、发丝飘动），女孩低头专注于浇水，嘴角微扬，镜头从盆栽移向她的侧脸，背景是...
2025-07-14 14:55:55 | INFO | src.tasks.task_manager | 创建视频生成任务 - 图片: /Users/yananqi/go/src/github.com/alexfaker/autoGenVideo/data/input_images/制作女孩独居生活视频 (6).png, 提示词: 中景拍摄，微风动态感（床单、发丝飘动），女孩低头专注于浇水，嘴角微扬，镜头从盆栽移向她的侧脸，背景是模糊的城市远景，带点生活气息。
2025-07-14 14:55:55 | INFO | src.utils.file_manager | 图片处理完成: data/cache/processed_1752476155_制作女孩独居生活视频 (6).png
2025-07-14 14:55:55 | INFO | src.utils.file_manager | 开始上传图片: processed_1752476155_制作女孩独居生活视频 (6).png, 尺寸: 864x1536
2025-07-14 14:55:55 | INFO | src.utils.file_manager | 正在上传图片元数据...
2025-07-14 14:55:55 | DEBUG | src.api.request_handler | 发起请求: POST https://service.vidu.cn/tools/v1/files/uploads
2025-07-14 14:55:58 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:55:58 | INFO | src.utils.file_manager | 元数据上传成功，获得上传ID: 2861291249655554
2025-07-14 14:55:58 | INFO | src.utils.file_manager | 正在上传图片二进制数据: processed_1752476155_制作女孩独居生活视频 (6).png
2025-07-14 14:55:58 | INFO | src.utils.file_manager | 图片二进制数据上传成功
2025-07-14 14:55:58 | INFO | src.utils.file_manager | 正在完成上传确认，上传ID: 2861291249655554
2025-07-14 14:55:58 | DEBUG | src.api.request_handler | 发起请求: PUT https://service.vidu.cn/tools/v1/files/uploads/2861291249655554/finish
2025-07-14 14:56:01 | DEBUG | src.api.request_handler | 响应状态: 200
2025-07-14 14:56:01 | INFO | src.utils.file_manager | 图片上传完成，文件URI: ssupload:?id=2861291249655554
2025-07-14 14:56:01 | INFO | src.utils.file_manager | 图片上传成功: ssupload:?id=2861291249655554
2025-07-14 14:56:01 | INFO | src.utils.file_manager | ============================================================
2025-07-14 14:56:01 | INFO | src.utils.file_manager | 📷 测试URL | 图片上传成功
2025-07-14 14:56:01 | INFO | src.utils.file_manager | 🔗 图片URL: https://put.vidu.cn/tmp/vidu/2857485261099210/25/0714/065558-oPnx1a4qAlGFMrS5?Expires=1752479758&Signature=tigrfXrj4l-cRcsNQsI4wYn361RmDJ68YddN6RPnSV0PG-3x9uNDAwhqNLAp5sXv-B~VZ4dqdAZDTp9Q45OctdEoMTAelXfgw1z4RWWvPqNKSOAKCLh2e5YJSNN03QcmRmeQPsMK~P8rS-3oMc8L4c~Kun-OyhUoXF6y8V1ul9ilXdBM74h2CCMr0rbPj-XJwQ1NVsf5dk4yk~oFzWs8~q4JI4NtFsV4GcNEhKwrxsBrXxaayK5BUeN87FFraTw4jQal4KwcI5RQ-4B5n9i9SzQ6JS1GVW5TwFefto9VddJrS8tv0tZaSYjO6MClNEVE8ZEBfUi0-Uk82NHjRPTTRw__&Key-Pair-Id=K3DNVHKWMZJUTO
2025-07-14 14:56:01 | INFO | src.utils.file_manager | 🆔 上传ID: 2861291249655554
2025-07-14 14:56:01 | INFO | src.utils.file_manager | 🔗 ssupload格式: ssupload:?id=2861291249655554
2025-07-14 14:56:01 | INFO | src.utils.file_manager | ============================================================
2025-07-14 14:56:01 | INFO | src.tasks.task_manager | ============================================================
2025-07-14 14:56:01 | INFO | src.tasks.task_manager | ✅ 任务管理器 | 图片上传成功
2025-07-14 14:56:01 | INFO | src.tasks.task_manager | 🔗 图片URL: https://put.vidu.cn/tmp/vidu/2857485261099210/25/0714/065558-oPnx1a4qAlGFMrS5?Expires=1752479758&Signature=tigrfXrj4l-cRcsNQsI4wYn361RmDJ68YddN6RPnSV0PG-3x9uNDAwhqNLAp5sXv-B~VZ4dqdAZDTp9Q45OctdEoMTAelXfgw1z4RWWvPqNKSOAKCLh2e5YJSNN03QcmRmeQPsMK~P8rS-3oMc8L4c~Kun-OyhUoXF6y8V1ul9ilXdBM74h2CCMr0rbPj-XJwQ1NVsf5dk4yk~oFzWs8~q4JI4NtFsV4GcNEhKwrxsBrXxaayK5BUeN87FFraTw4jQal4KwcI5RQ-4B5n9i9SzQ6JS1GVW5TwFefto9VddJrS8tv0tZaSYjO6MClNEVE8ZEBfUi0-Uk82NHjRPTTRw__&Key-Pair-Id=K3DNVHKWMZJUTO
